"ENSEMBL","logFC_C1","P_C1"
"ENSG00000267228",-2.68570065538862,0.0135453184153349
"ENSG00000124507",1.98345833570392,0.000206472745423054
"ENSG00000116299",0.857918382141433,0.255052864478124
"ENSG00000101447",1.85810441596629,0.00285141194902487
"ENSG00000100433",1.89304708732797,0.00922362185361734
"ENSG00000135547",-1.5426001104339,0.034526933757494
"ENSG00000111057",1.35571840744247,0.0186092968990004
"ENSG00000120645",-0.591999857474204,0.41805929587103
"ENSG00000146955",1.55405672284177,0.00684940079834452
"ENSG00000213949",-1.13678250657109,0.034623523729394
"ENSG00000264324",-0.501859408400291,0.561818593634025
"ENSG00000166762",-1.1115061287607,0.00311097619079504
"ENSG00000284952",-1.74077630076327,0.0987468378475982
"ENSG00000182195",1.47882433098131,0.0300278175829062
"ENSG00000036448",3.51662991686647,0.186796481325933
"ENSG00000160201",-2.30225345071752,0.0717681889825567
"ENSG00000154380",-1.55061115446976,0.0231896682600576
"ENSG00000213648",1.20327367735296,0.0150435121607115
"ENSG00000099958",1.54785800502151,0.0261816416715378
"ENSG00000150967",1.31193856202948,0.0224431472581991
"ENSG00000187510",0.58904456229346,0.349718769408438
"ENSG00000197653",1.64889927423813,0.0169487804348715
"ENSG00000214435",0.0064890977333219,0.991929923039842
"ENSG00000105948",1.17121288096867,0.106833386509716
"ENSG00000240403",2.28835760497593,0.00341161486808788
"ENSG00000235272",-0.0953145819130302,0.872427016211963
"ENSG00000239704",-0.416236957458831,0.627478544874837
"ENSG00000138772",1.29425309541225,0.040937283348923
"ENSG00000170365",1.02012012309022,0.0142655697225252
"ENSG00000130529",0.754389090643034,0.283771697052756
"ENSG00000179023",1.00085616131661,0.316933725686614
"ENSG00000163221",1.44236619015147,0.0154107991686371
"ENSG00000265118",2.02114881447853,0.0403104978388825
"ENSG00000196208",-0.892164097622638,0.122190947770317
"ENSG00000125498",2.34444525424386,0.00917050712274716
"ENSG00000285708",-0.789040681016537,0.172108821182561
"ENSG00000115155",1.45571013690525,0.16560923833812
"ENSG00000283528",2.45780185705768,0.0134968306673608
"ENSG00000163491",-1.86137410077979,0.00356819173465457
"ENSG00000261052",-0.157894419818204,0.767177237324045
"ENSG00000108556",1.62835641036014,0.00186610722728033
"ENSG00000149418",0.791354748573852,0.0247651721219662
"ENSG00000156564",2.08896829261147,0.00800974910869512
"ENSG00000281887",3.24008318530259,0.0448470561287051
"ENSG00000170917",-0.237393750705161,0.479661597356362
"ENSG00000155542",2.0689191932435,0.0103811061398319
"ENSG00000162526",1.75101273289916,0.00499896853161414
"ENSG00000205560",-0.471704105176911,0.128760860647062
"ENSG00000137941",-1.04957500152783,0.0169895640593305
"ENSG00000186132",0.892715499310551,0.00519169965545371
"ENSG00000187116",0.695106457700867,0.0453879649189485
"ENSG00000284292",1.49364362264354,0.293446243060347
"ENSG00000137878",-0.893212429757646,0.114848576407738
"ENSG00000184659",-1.82226381896413,0.00797937463714324
"ENSG00000104177",-0.92880873188127,0.00194798514008971
"ENSG00000228570",-0.929998098385039,0.162804938427585
"ENSG00000146530",0.410749486618882,0.638602405666528
"ENSG00000168772",0.429089131637351,0.478142160157399
"ENSG00000260861",1.88566394025552,0.012522569195171
"ENSG00000240563",0.189313122615732,0.808347974107082
"ENSG00000197915",-0.898811083407706,0.0589543031377056
"ENSG00000180834",0.0331612482222621,0.973280201594356
"ENSG00000186049",2.29176062072733,0.0314763343406527
"ENSG00000186792",-0.00551227308244151,0.988849550220306
"ENSG00000048462",1.05044311593776,0.239013570871751
"ENSG00000180509",1.240232993234,0.00191111265651762
"ENSG00000178718",0.586108941037428,0.0842047200797069
"ENSG00000106089",1.03990950049072,0.000582921612374376
"ENSG00000198796",0.0126427895755861,0.987972221896406
"ENSG00000133424",0.254998055602671,0.535599635072921
"ENSG00000129810",-0.763597410225881,0.00375010782488198
"ENSG00000280987",-3.42248265769601,0.182750573220627
"ENSG00000069869",0.412420859249052,0.246087768304604
"ENSG00000149571",1.48863234559589,0.0071837929131953
"ENSG00000162994",-0.492322555404295,0.182415141335649
"ENSG00000284713",-0.403705125677972,0.607147069035562
"ENSG00000100985",1.12474465283633,0.111784774570314
"ENSG00000166527",1.11314320601263,0.0230483635340763
"ENSG00000198963",-1.38585847514783,0.0819828044368953
