"ENSEMBL","sig95","sig90","sig85","sig80"
"ENSG00000000419",0.751068713836872,0.561403108907219,0.431775460099481,0.196688291847992
"ENSG00000000457",0.492545350700104,0.345392426675162,0.152247828318549,0.159661052759268
"ENSG00000000460",0.717333326543824,0.50465337941603,0.274136308963468,0.241698049513056
"ENSG00000000938",0.519649592990998,0.467752933985855,0.196989138053812,0.158149081199816
"ENSG00000000971",1.51751156781235,1.1765528535196,0.622994812209483,0.591261862083374
"ENSG00000001036",0.652111027033998,0.571611980614342,0.336552555491827,0.223360917606314
"ENSG00000001084",0.615834881070606,0.398434692888492,0.374182613842176,0.251462081344592
"ENSG00000001167",0.579189525124993,0.35456705298783,0.332619479061529,0.196710971023355
"ENSG00000001460",1.48145140142344,0.640191724291873,0.532360855990332,0.363590788435432
"ENSG00000001461",0.463877101058877,0.453553185298377,0.234077826542115,0.20310693867829
"ENSG00000001497",0.573261166777258,0.502015904932052,0.26824675774856,0.266769595441229
"ENSG00000001561",1.4009666146587,1.06286859776445,0.516748386669393,0.551851053520629
"ENSG00000001629",0.670811463556704,0.523176435618668,0.305567570949614,0.228848624337213
"ENSG00000001630",0.82825712774573,0.898984838893206,0.387297839907845,0.425310402733234
"ENSG00000001631",0.925770278975519,0.631453756272949,0.342003071914797,0.330734510317026
"ENSG00000002016",0.576980257345404,0.359545742771086,0.237632675634262,0.234388163584437
"ENSG00000002330",0.623525227218201,0.488592493780583,0.463744272233035,0.209983201122036
"ENSG00000002549",1.66354661030131,1.09399796179677,0.618598241030718,0.740095075517653
"ENSG00000002586",0.816895877094987,0.736842162137654,0.385378809717828,0.331186174071355
"ENSG00000002587",0.654345729873278,0.572537933255654,0.208466178479563,0.208575183640395
"ENSG00000002726",2.38597467551892,1.04938830783554,1.3362810285712,0.803079141271689
"ENSG00000002745",1.20922349997957,0.813414734363188,0.411854131316528,0.388985090806768
"ENSG00000002822",0.603079287008102,0.47646870390543,0.256369799132709,0.22685819074591
"ENSG00000002834",0.44581097610798,0.413583371816546,0.241954506346378,0.27858679752454
"ENSG00000002919",0.359763110380664,0.39226215214332,0.228246260458287,0.173330576725441
"ENSG00000002933",3.59144532611499,1.30105738035316,1.18024906847015,1.32014570679567
"ENSG00000003056",0.668863939353854,0.531046365176108,0.27659596847051,0.23224358261073
"ENSG00000003096",1.24633426581758,0.878650146685246,0.850903386116647,0.465449182398479
"ENSG00000003137",Inf,21.4993672306995,29.8242661400552,3.56254372763614
"ENSG00000003147",0.768593347555243,0.516360911916875,0.381419646926719,0.393938974726266
"ENSG00000003249",2.54110002327535,1.74340835605027,1.25967070593351,0.68400243266393
"ENSG00000003393",0.618291607995333,0.312192965373304,0.309356045876642,0.296063206363837
"ENSG00000003400",0.428495243977763,0.418631420872479,0.236059911336306,0.20214045695528
"ENSG00000003402",0.433525533145779,0.381139311135562,0.195921272736761,0.172689785107432
"ENSG00000003436",0.545949555359769,0.528085501782768,0.275465525554783,0.214984396046809
"ENSG00000003509",0.854838502157701,0.611702267357066,0.311471564248959,0.266088143433256
"ENSG00000003756",0.439455079209744,0.360785580310188,0.158508773742655,0.143049500902158
"ENSG00000003987",0.964401225112842,0.554523454035212,0.311345036691525,0.324077062897096
"ENSG00000004059",0.28039669921602,0.262942806630761,0.265388010788605,0.178354086598288
"ENSG00000004139",0.609105886477031,0.543631299674444,0.335111364601642,0.300458159533931
"ENSG00000004142",0.397447775924536,0.329149399517054,0.2162799211287,0.154140693448349
"ENSG00000004399",0.709701616785572,0.461242906349764,0.358997337281143,0.273755742069201
"ENSG00000004455",0.525001805974264,0.499804048419222,0.287843504038882,0.180536404197782
"ENSG00000004468",0.991714843395822,0.652828040485285,0.352229407088682,0.29069728919719
"ENSG00000004478",0.73774479156533,0.29687430201399,0.340295259518919,0.197603542096449
"ENSG00000004487",0.66423517283396,0.44097912659369,0.274843829199979,0.247132097945088
"ENSG00000004534",0.671920700482686,0.460769763827532,0.252768467253749,0.245291115829236
"ENSG00000004660",0.854625883311722,0.598320807248666,0.449274356545315,0.488914712194278
"ENSG00000004700",0.861900853511527,0.710027324735253,0.283517648514666,0.290885451645186
"ENSG00000004766",0.699693596707388,0.551233871323466,0.286477469937732,0.287274622899219
"ENSG00000004777",1.03682536004569,0.860301057487966,0.754778472680386,0.403155706274675
"ENSG00000004779",0.673930275528125,0.573042132969341,0.380154199356961,0.246540199158703
"ENSG00000004799",0.728176829712702,0.638382960657818,0.697210781754479,0.635317021713238
"ENSG00000004809",1.11645530013073,0.887718721271397,0.546630908040954,0.585827265114109
"ENSG00000004838",1.56532666302011,0.668285735936981,0.37760617628235,0.416286750623433
"ENSG00000004864",0.950684698148253,0.38792353914747,0.312144313910181,0.282560680929092
"ENSG00000004866",0.59799366879083,0.482915586098808,0.358835983945025,0.31029246667902
"ENSG00000004897",0.583028495385723,0.240103644525653,0.169071352700303,0.193751558391418
"ENSG00000004939",1.02800923738011,0.645378359206942,0.833520166540323,0.270026652128786
"ENSG00000004961",0.522712655425792,0.414124175362818,0.304606615449893,0.274794388991912
"ENSG00000004975",0.673056490812189,0.53076987067442,0.339480154627434,0.331776536951393
"ENSG00000005007",0.428932282242197,0.414501226746061,0.314894097256521,0.292326629494739
"ENSG00000005020",0.810612989818073,0.629304244805454,0.455361237571919,0.269112540121954
"ENSG00000005022",0.540677601341874,0.489144310998415,0.348520643809587,0.202594007401889
"ENSG00000005059",0.570667757847337,0.571449965256856,0.487590409599266,0.284149486306654
"ENSG00000005075",0.470783126596335,0.322214809269548,0.224367226265169,0.128204753744343
"ENSG00000005100",0.654024599409722,0.518692022567674,0.312267416802426,0.242738939729674
"ENSG00000005102",2.37724397765717,1.53356615278354,1.02620842741143,0.843272102165798
"ENSG00000005108",2.03166503072911,1.10889455404206,1.33868381607436,0.943208814596203
"ENSG00000005156",0.493796105584467,0.332710687754662,0.280698383915058,0.213521449579065
"ENSG00000005175",0.489431067068775,0.471228907427773,0.261273861498307,0.182628723531809
"ENSG00000005187",0.957972356558936,0.723063050470934,0.406135624386997,0.46940129661708
"ENSG00000005189",0.942194518087305,0.381069465629025,0.451825987477993,0.331264844387999
"ENSG00000005194",0.528459335355771,0.368495695244758,0.339878914145271,0.281927603704281
"ENSG00000005206",0.514386856373078,0.36046521221835,0.311698839770705,0.243352988628618
"ENSG00000005238",0.20306479839462,0.266329359898647,0.175934350207466,0.123053430413287
"ENSG00000005243",1.37498114782141,0.940205036576887,0.82939122590143,0.666030599050528
"ENSG00000005249",0.555538272191396,0.392223801894012,0.291095079768802,0.276766421946498
"ENSG00000005302",0.455733179511411,0.350127053545956,0.169527507099638,0.185820872746199
"ENSG00000005339",0.705960804969832,0.641754948829127,0.440964912937306,0.355378529782713
"ENSG00000005379",1.69743631639574,1.15793341707094,0.746671885238665,0.649709817073971
"ENSG00000005381",0.999214893281198,0.464384846065882,0.536394531434703,0.327734831804613
"ENSG00000005436",0.86305885389936,0.537278960747637,0.285812213650767,0.266215578633939
"ENSG00000005448",0.973892187648208,0.745720511059802,0.465082164689749,0.353614402556982
"ENSG00000005469",0.781008561619908,0.754888266795855,0.379156554668352,0.338812057674461
"ENSG00000005471",1.29302278117739,0.750389542677717,0.506222323786432,0.409167580454368
"ENSG00000005483",0.708258614048442,0.508923811342561,0.31036257744189,0.235985081055364
"ENSG00000005486",0.355487786755463,0.301045039798363,0.163034239342797,0.169742793628143
"ENSG00000005513",1.61111936835806,0.795858181536449,1.71062473372745,0.557109702873355
"ENSG00000005700",0.630506318375323,0.554919849152929,0.285526453115633,0.226473805529297
"ENSG00000005801",0.850545844201363,0.559967499158288,0.313719992265982,0.320243039554999
"ENSG00000005810",0.619221012752059,0.377456971164374,0.236162743340214,0.201456042926193
"ENSG00000005812",0.436230785443467,0.367972617796402,0.259774826866433,0.14804291983822
"ENSG00000005844",0.945159737079413,0.666324171101813,0.306164594034455,0.438737215495166
"ENSG00000005882",0.568450484517513,0.486124861289274,0.397098627327568,0.203835391863014
"ENSG00000005884",0.962902080537248,0.663000083626387,0.439052182945262,0.397156972498466
"ENSG00000005889",0.456436976455328,0.404342377120183,0.195045646376235,0.188419992029861
"ENSG00000005893",0.471477010662151,0.385906730458458,0.305467404481374,0.173314963585641
"ENSG00000005961",0.765717013724172,0.452094066921439,0.336717294712743,0.42385556527223
"ENSG00000006007",0.303832920235483,0.127246318469879,0.121214129308707,0.142322267231689
"ENSG00000006015",0.370092513790617,0.305671813775785,0.334881457522118,0.219199197331284
"ENSG00000006016",0.910033675328463,0.412843187758981,0.624347695282824,0.315540925019059
"ENSG00000006025",0.990565031614236,0.439372196356345,0.309076235670559,0.421010506263864
"ENSG00000006062",0.395729280591601,0.400179151183902,0.291207869341281,0.207215299013092
"ENSG00000006118",0.352582497149239,0.494972536361306,0.277061349855587,0.233457541535079
"ENSG00000006125",0.480513698287222,0.294831170806562,0.2733594126347,0.202040274545318
"ENSG00000006194",0.708963362011517,0.479115059040284,0.236103010716393,0.166284448981231
"ENSG00000006282",0.753520076210872,0.479347983932472,0.330337806631372,0.429464919806489
"ENSG00000006327",1.38487635321631,0.67709925424446,0.429483695315568,0.494518558781617
"ENSG00000006432",0.617553165468844,0.459639240465084,0.316567936289849,0.168354141120051
"ENSG00000006451",0.574697803510457,0.628686811372603,0.288933504667626,0.258893054540636
"ENSG00000006453",0.539839712021391,0.391516411661889,0.166443054323369,0.182663204084834
"ENSG00000006459",0.584089662161252,0.399712529139181,0.227889771123147,0.166711382411713
"ENSG00000006530",0.884082013495202,0.590737567843287,0.2939401094194,0.309804242439479
"ENSG00000006534",0.415517753675738,0.436063003630911,0.378596149822083,0.248362876789999
"ENSG00000006555",1.15063635353053,0.618506706085447,0.43396637090029,0.37354433283985
"ENSG00000006576",0.442524791061531,0.46851615305378,0.256813050074677,0.187369592018979
"ENSG00000006607",0.780706350221259,0.464084603158234,0.287225222835222,0.206284454116008
"ENSG00000006625",0.83942023422078,0.67960898580292,0.472677490201185,0.432090352888972
"ENSG00000006634",0.926553301930841,0.754082202030281,0.298554824590076,0.351781927379736
"ENSG00000006638",0.46265018097927,0.381898168436651,0.424878161604592,0.357888980466915
"ENSG00000006652",0.797308303814838,0.641133419276161,0.332399420909604,0.325203804692082
"ENSG00000006695",0.731675301572915,0.573909761976096,0.33204426857116,0.245018768995879
"ENSG00000006712",0.454282097965176,0.306298093222417,0.27650733925117,0.17356304969861
"ENSG00000006715",0.330552863867421,0.291342708067104,0.245242067556863,0.16166054252441
"ENSG00000006740",0.653099467466372,0.543549191343976,0.428103339716472,0.287903220757703
"ENSG00000006744",0.745323905501357,0.487840407575186,0.318253559825308,0.262403778149443
"ENSG00000006756",1.09057998829859,0.369764998050154,0.246280589497855,0.23761627647707
"ENSG00000006757",1.27782679996999,1.01645064453491,0.726221889182488,0.511968599212749
"ENSG00000006831",0.374251430810636,0.342067121014701,0.290428453669438,0.187242193622714
"ENSG00000007038",2.25435180706044,0.861054751134977,0.795138496977356,0.610984892384052
"ENSG00000007047",0.593766071112751,0.62974749054752,0.379143794077084,0.326962534377099
"ENSG00000007080",0.719479465920616,0.412683745755721,0.309613100972385,0.25007939886627
"ENSG00000007129",0.622299080851974,0.541417301102851,0.358397257937984,0.266888402081417
"ENSG00000007168",0.392642097052099,0.371310894576116,0.238734702741664,0.190921884284972
"ENSG00000007202",0.367691021441137,0.344503641950462,0.247954666036587,0.165624329234488
"ENSG00000007237",0.865187639570531,0.469423483085743,0.315292833870312,0.306442165059361
"ENSG00000007255",0.473447894181105,0.578969867028747,0.385858956471721,0.302966420620874
"ENSG00000007264",1.55941455388804,0.888419106456394,0.695916158434492,0.488190615193551
"ENSG00000007312",0.846070534225157,0.642684569328094,0.650546689394546,0.37007896765863
