"ENSEMBL","logFC_C19","P_C19"
"ENSG00000240764",-1.82827543821914,0.0230983385191896
"ENSG00000181625",2.11362175320549,0.0202213685561397
"ENSG00000135547",-1.88841987856214,0.0373489903447693
"ENSG00000267228",-1.46070528050666,0.278463269853117
"ENSG00000264324",2.74455657173,0.0118877821009027
"ENSG00000105948",0.303663467185041,0.667772067462267
"ENSG00000115155",1.3172994600365,0.181997918766973
"ENSG00000265118",0.0493252999995313,0.96986393925158
"ENSG00000196826",-3.70418046819077,0.0148876460920411
"ENSG00000284952",0.480499970056871,0.667823209799142
"ENSG00000135862",0.0155569393183588,0.968700552379033
"ENSG00000162526",1.81155912287704,0.0240726557832835
"ENSG00000283765",-1.59307870019714,0.33305897872135
"ENSG00000185386",0.499914688610761,0.297159492400857
"ENSG00000088827",-0.61822874226309,0.511686884522215
"ENSG00000250264",1.41283584510769,0.0656307204517745
"ENSG00000258465",4.28411821802925,0.0412723459605105
"ENSG00000228570",0.0678902091682082,0.934172021647395
"ENSG00000281887",1.3453837517045,0.220710214598383
"ENSG00000101447",-0.334297336080417,0.510364124356405
"ENSG00000142494",-0.507825150677915,0.473285986350008
"ENSG00000166762",-0.0562810816822905,0.880454252669758
"ENSG00000228253",0.0999511684831501,0.849750180944094
"ENSG00000206557",-0.63199168294651,0.421163277989783
"ENSG00000281028",0.175351881419362,0.870128735800392
"ENSG00000158747",1.50934680814361,0.0308219630114783
"ENSG00000173867",-2.94161555041076,0.0300106674884079
"ENSG00000213988",1.40139262931191,0.046298847100283
"ENSG00000100433",0.318929026121083,0.580186670557081
"ENSG00000124507",0.453476614146708,0.340204332693702
"ENSG00000183087",-0.0602142863994828,0.849423931971457
"ENSG00000145113",-1.33400563731549,0.0989230899241316
"ENSG00000130489",0.0843435977195126,0.892616708549923
"ENSG00000188596",-1.45513753489847,0.00165967061773912
"ENSG00000213214",1.43536970310872,0.00164827821206004
"ENSG00000220201",1.34032973239851,0.0011617260379451
"ENSG00000180834",1.31644519266262,0.199264156751146
"ENSG00000184916",-1.12673930724895,0.234237970539731
"ENSG00000125551",0.610235157071095,0.492065022644773
"ENSG00000283239",2.51181187774207,0.0293588729037664
"ENSG00000237541",0.947754612453178,0.321571304007509
"ENSG00000138180",1.93478863169266,0.0116841567737021
"ENSG00000178860",1.74579460453624,0.00752887415199145
"ENSG00000154263",-0.990969433264225,0.00276159371932561
"ENSG00000180071",1.05829678652965,0.105773554935944
"ENSG00000255152",1.20856731961389,0.108509707473029
"ENSG00000116983",0.592606499070179,0.401378758435585
"ENSG00000269242",0.658702737730662,0.509478626834414
"ENSG00000163491",-0.276477267728273,0.589999163988907
"ENSG00000150967",0.566816930737354,0.240354523890095
"ENSG00000284922",0.0849704149892592,0.922786765145285
"ENSG00000171241",1.53870827807693,0.00624683326729952
"ENSG00000235169",-1.12673547929802,0.121034088056638
"ENSG00000242852",2.38285531558694,0.039006293841489
"ENSG00000261052",-0.0316791664394627,0.955705445180507
"ENSG00000160201",-0.201071640813489,0.872613580592239
"ENSG00000179761",0.141580889315962,0.702700510719499
"ENSG00000125618",-1.79649797352753,0.270286596836013
"ENSG00000106341",0.664374005645129,0.389434069121869
"ENSG00000155542",-1.18780168743051,0.196414404892212
"ENSG00000037897",0.231167169325989,0.525568242890892
"ENSG00000188313",-0.172004151844976,0.716477662357305
"ENSG00000283088",0.11755665474503,0.896224606548556
"ENSG00000164850",-0.0849638516586401,0.859949389698503
"ENSG00000050628",-0.331211169395661,0.647284873629435
"ENSG00000147889",-0.369427545846249,0.480814756797696
"ENSG00000141448",-1.67896068324399,0.135385568857385
"ENSG00000184828",0.582210725912193,0.433659480271196
"ENSG00000177602",0.818249562409109,0.120991242585845
"ENSG00000128886",-0.747870464302454,0.275120459814615
"ENSG00000203989",0.85586897749639,0.477632649956495
"ENSG00000260238",-0.435314071173984,0.550183723903422
"ENSG00000128165",0.253152593969574,0.703872057315994
"ENSG00000267645",-2.7729517600525,0.0900246319209758
"ENSG00000105711",-0.154335240920355,0.696926011736087
"ENSG00000108771",-0.354267698307757,0.360547511512324
"ENSG00000070018",0.494577328366057,0.325963069230979
"ENSG00000213213",0.387529907376063,0.566514245491171
"ENSG00000118307",-1.82844974986151,0.0287622521295691
"ENSG00000198502",1.22919691526105,0.156627823112004
"ENSG00000140470",0.471650507663628,0.406815848484162
"ENSG00000260861",-0.42173951357861,0.540954931747444
"ENSG00000189253",2.03856457294044,0.0452069309901018
"ENSG00000066468",1.24046342174378,0.0423603951342389
"ENSG00000088881",-1.42005238381101,0.0134092417552827
"ENSG00000146955",-0.118844883977355,0.818525400538063
"ENSG00000205593",-0.211172908995523,0.425224947752919
"ENSG00000274588",-1.69711279244909,0.0281349487444863
"ENSG00000110944",0.875448016280438,0.123463182973338
"ENSG00000259522",2.36003295095824,0.0787567957923461
"ENSG00000130529",-1.80716091465266,0.0365374335359789
"ENSG00000183054",1.90855045660328,0.0437104107067754
"ENSG00000002745",0.585570976208197,0.121169806783986
"ENSG00000197915",0.0956703753867443,0.856661064829391
"ENSG00000178718",0.121489274625168,0.704665148134584
"ENSG00000142089",0.419998487231211,0.617763228234451
"ENSG00000078814",0.0777770432365734,0.881891730884057
"ENSG00000063127",-1.27442530630624,0.00955104707448132
"ENSG00000119865",0.200189063434948,0.709620555179687
"ENSG00000196208",-0.530602058105265,0.413292754756909
"ENSG00000196993",-0.853012539548164,0.306350386431823
"ENSG00000099958",-0.282851033169283,0.634911144103852
"ENSG00000169435",1.53725112036389,0.0236093156668923
"ENSG00000105889",-1.24701949058576,0.0101263939826016
"ENSG00000204839",-0.704947744018999,0.127646777577064
"ENSG00000283528",-1.52776146620539,0.175733697401668
"ENSG00000255374",-0.414547798906844,0.694105923981406
"ENSG00000184659",-0.651720389334991,0.352212037049402
"ENSG00000163380",0.0531399666271771,0.86724179131327
"ENSG00000106686",-0.0504341674976607,0.913473768711556
"ENSG00000182489",-0.230953692304135,0.664896041923386
"ENSG00000272636",0.298221252793915,0.674922222799867
"ENSG00000164082",0.225025764713196,0.653755596998248
"ENSG00000183690",-0.404936847275552,0.317129931619238
"ENSG00000122952",1.40433132613522,0.0201810018337506
"ENSG00000274349",0.900478620081656,0.0389180416351097
"ENSG00000004809",0.108112029580237,0.767060706449528
"ENSG00000179698",-0.301182393582674,0.409233734954226
"ENSG00000092621",0.418975480255392,0.508889629574226
"ENSG00000133477",1.33014736683712,0.0177897583977436
"ENSG00000020577",-0.0818786522335562,0.824993261803457
"ENSG00000118257",1.34617032065788,0.0185672915858825
"ENSG00000164512",0.651350720556823,0.170184544913523
"ENSG00000108556",-0.480486092083072,0.334882119677541
"ENSG00000172058",0.36265165886908,0.712706028134035
"ENSG00000205238",-1.47554042802443,0.0268514963425065
"ENSG00000033122",-0.0641661809846718,0.878719985491148
"ENSG00000130513",-0.400232311583981,0.486379387935877
"ENSG00000114638",-1.93251361858402,0.0662930893912875
"ENSG00000268041",-0.00271087003499759,0.996770597318032
"ENSG00000132517",1.1618421889775,0.061193297858147
"ENSG00000167618",-0.18916165749939,0.849442993783983
"ENSG00000166803",1.45341464903678,0.0274917466932188
"ENSG00000162594",0.310601395803498,0.67959036146439
"ENSG00000129422",0.635174141374293,0.313738081098088
"ENSG00000183117",-0.0449033471444699,0.960695699143737
"ENSG00000177380",-1.25787318224263,0.0162067429222127
"ENSG00000277277",-1.63227566871333,0.0419135503604195
"ENSG00000117318",1.07624570300741,0.0223191077370346
"ENSG00000255330",1.71258147213703,0.0510796993580597
"ENSG00000137941",-0.765957943854606,0.0824249103126995
"ENSG00000143630",0.0871455183705303,0.876972655029032
"ENSG00000147813",-0.490408260342894,0.11102152219827
"ENSG00000276368",1.68957358188083,0.0508751615737654
"ENSG00000128218",0.907129076670997,0.191211948452276
"ENSG00000168502",0.882581970296487,0.0502128899040496
"ENSG00000213648",0.583420340345216,0.22763303157565
"ENSG00000135541",0.160255622883387,0.652202393757428
"ENSG00000140675",0.260443554893092,0.556037942712112
"ENSG00000183281",-0.0554254874020388,0.88145926266092
"ENSG00000143195",-1.29237194632202,0.0212147500105413
"ENSG00000284713",1.61364667707495,0.0478740968587478
"ENSG00000154274",-1.12511458650532,0.0128937236047692
"ENSG00000174482",-0.191902507404462,0.776613942918465
"ENSG00000151090",-1.14381673665847,0.0140007996358348
"ENSG00000185897",1.64038341923513,0.0511079485882495
"ENSG00000111057",0.111108305768674,0.827510281648568
"ENSG00000120903",-0.400215495005647,0.0973532056245077
"ENSG00000105971",0.282668011048376,0.662928966031871
"ENSG00000109762",0.00458572150556336,0.983109434336657
"ENSG00000158286",1.03525734581704,0.0100990269541709
"ENSG00000269313",0.133722227399191,0.725228495004398
"ENSG00000260286",1.00179635653407,0.222928112550546
"ENSG00000168955",-0.257644237764401,0.619170843744249
"ENSG00000050165",1.23053044967332,0.0213810167858688
"ENSG00000186395",-0.26099457576802,0.477643007943989
"ENSG00000188171",1.32513960466474,0.0283331494991766
"ENSG00000133216",-0.332747221007278,0.586061597616106
"ENSG00000129810",-0.108002898084284,0.68024551876253
"ENSG00000260537",2.4480890232685,0.148254582054838
"ENSG00000160223",0.602821800781939,0.251818309700297
"ENSG00000174807",0.0179690222121536,0.983393617807261
"ENSG00000064270",-0.290432878329355,0.662375333168009
"ENSG00000261739",-0.850744377488529,0.258886514454447
"ENSG00000148143",-1.54349394999091,0.0510675964090065
"ENSG00000137757",0.588793325927606,0.427232243513556
"ENSG00000161692",-0.158633912833416,0.607043150026567
"ENSG00000239920",-1.69980886300207,0.0693045266482403
"ENSG00000168032",-0.211191435063131,0.715544861517997
"ENSG00000162174",0.839585638380872,0.0046801926579712
"ENSG00000010319",1.4006900813484,0.0408538361139058
"ENSG00000078081",-0.0743228914798004,0.932547462289584
"ENSG00000175063",-0.540351404404519,0.500680803775391
"ENSG00000205089",-0.0313696712039798,0.943597181183066
"ENSG00000065833",-0.389580840917197,0.522124747539382
"ENSG00000123358",0.0322690091874709,0.953460352993621
"ENSG00000198963",-0.63753651157479,0.478280178497592
"ENSG00000198520",0.149008439362591,0.598816815236033
"ENSG00000099377",-0.346534083791469,0.511414046807153
"ENSG00000127329",-1.27908863673482,0.032300555489342
"ENSG00000137962",-1.19008710275187,0.0762304840287056
"ENSG00000171680",1.46620417873297,0.0503974636542011
"ENSG00000154380",-1.22209369819886,0.0922446179673535
"ENSG00000263874",-0.183752076040487,0.492738286969574
"ENSG00000105426",0.603129362942943,0.0924705610777661
"ENSG00000167244",-1.96681760659931,0.109624781958865
"ENSG00000102796",0.0718243741022335,0.803447727986895
"ENSG00000126709",-0.391687603692525,0.613862696450734
"ENSG00000108679",-0.00995369651208122,0.98225652067731
"ENSG00000189051",-0.168706938169959,0.749846809246702
"ENSG00000121594",0.161443550668198,0.746176039543822
"ENSG00000214435",-1.04013799814822,0.235456845672101
"ENSG00000112053",-0.125734725779186,0.865993982983848
"ENSG00000156510",0.579576240268469,0.378517480431348
"ENSG00000137571",-0.214758098398541,0.688194138779428
"ENSG00000163568",0.111150735960002,0.791575154611554
"ENSG00000104432",-0.279134261837645,0.626983023766104
"ENSG00000173705",1.15754384529995,0.0257327214908607
"ENSG00000147536",0.854064543048243,0.00700957195477345
"ENSG00000113368",0.0990913800318021,0.767297487825027
"ENSG00000108924",1.00921386159716,0.0151279112058118
"ENSG00000185745",-0.633734280299893,0.511085524163719
"ENSG00000196421",0.844042592344932,0.00676064114905524
"ENSG00000104177",-0.295525006220531,0.316603325771243
"ENSG00000283580",0.989010176998352,0.0140974210898686
"ENSG00000152766",0.0272810347222893,0.961278689626095
"ENSG00000105996",0.248826378614144,0.568032521750066
"ENSG00000136689",-0.0577415005885156,0.902966586030955
"ENSG00000107281",0.418002020500703,0.373516154753024
"ENSG00000115183",-0.352111695271888,0.261018151241063
"ENSG00000181652",1.3441567946574,0.045619624322444
"ENSG00000164114",0.693977459423007,0.0710541709555797
"ENSG00000164741",1.18629401763677,0.030659030567028
"ENSG00000170365",-0.325821550721843,0.428304342047544
"ENSG00000019144",0.291515560569762,0.628300976007495
"ENSG00000165948",1.06582943644521,0.0209026372335656
"ENSG00000142627",0.164060420565182,0.796271032508376
"ENSG00000120725",0.0916987074531148,0.545463892572061
