"ENSEMBL","ENTREZID","SYMBOL","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"ENSG00000143771","29097","CNIH4","protein_coding",-0.409091908168588,4.42783129452475,-3.72309328381181,0.000470169828256049,0.99871154843977
"ENSG00000122970","28981","IFT81","protein_coding",1.10725318924207,-0.0858114596119183,3.51737841232391,0.000890727802197129,0.99871154843977
"ENSG00000273899","79159","NOL12","protein_coding",-0.430069077258425,3.44589246118365,-3.4178085745213,0.00120547359461826,0.99871154843977
"ENSG00000116213","49856","WRAP73","protein_coding",-0.434766793542326,4.04479271765066,-3.37184932948228,0.00138404075482297,0.99871154843977
"ENSG00000068885","57560","IFT80","protein_coding",0.61942784844693,3.70851568826012,3.33796848900775,0.00153143554399527,0.99871154843977
"ENSG00000163795","130557","ZNF513","protein_coding",-0.523132286673968,3.1660859380367,-3.28720570693198,0.00178034287599988,0.99871154843977
"ENSG00000170293","152189","CMTM8","protein_coding",1.89061254198257,-0.668858402015162,3.15369714375781,0.00262975300083373,0.99871154843977
"ENSG00000118557","83449","PMFBP1","protein_coding",-1.7284381936015,-0.434799948691677,-3.1425821768004,0.00271546885688224,0.99871154843977
"ENSG00000122121","7512","XPNPEP2","protein_coding",1.82898855198126,-0.228046492851831,3.07983953573322,0.00325060220353978,0.99871154843977
"ENSG00000156500","159091","FAM122C","protein_coding",-0.576529719807608,1.85345842420703,-3.07496853320507,0.00329603464597246,0.99871154843977
"ENSG00000183808","389677","RBM12B","protein_coding",0.40092622269687,6.04073158327452,3.03173417780503,0.00372614584677805,0.99871154843977
"ENSG00000127947","5782","PTPN12","protein_coding",-0.616910129311396,5.58362038310102,-3.02738683884129,0.00377218163156396,0.99871154843977
"ENSG00000177733","10949","HNRNPA0","protein_coding",0.395068039423898,5.41167298910862,3.00561888521964,0.00401078688846776,0.99871154843977
"ENSG00000281028","55300","PI4K2B","protein_coding",-3.15749255315691,-0.850830570188213,-3.00239234402294,0.00404732963221699,0.99871154843977
"ENSG00000164576","79685","SAP30L","protein_coding",-0.307666421620319,5.13057773285589,-2.97105319463453,0.0044187819702073,0.99871154843977
"ENSG00000096060","2289","FKBP5","protein_coding",-0.810488368754788,6.20684995668978,-2.9527378267135,0.00465032614145466,0.99871154843977
"ENSG00000221944","200765","TIGD1","protein_coding",0.904981788890193,2.88455200983281,2.94720845820646,0.00472241731518007,0.99871154843977
"ENSG00000112245","7803","PTP4A1","protein_coding",-0.952155053490127,3.86988047876008,-2.90712853553461,0.00527687454497553,0.99871154843977
"ENSG00000175309","85007","PHYKPL","protein_coding",-0.507886405412271,5.16521320235143,-2.90074018448995,0.00537064312303961,0.99871154843977
"ENSG00000005302","10943","MSL3","protein_coding",-0.443749258358675,5.76579580119001,-2.89017052051161,0.00552918737903278,0.99871154843977
"ENSG00000109911","26610","ELP4","protein_coding",0.509738838982077,4.71942417946525,2.87678788013741,0.00573615363857259,0.99871154843977
"ENSG00000111605","11052","CPSF6","protein_coding",0.321635529247875,6.30376442948901,2.87661343431893,0.0057388982920437,0.99871154843977
"ENSG00000126947","51309","ARMCX1","protein_coding",1.65533611285399,-0.803377308033976,2.87133520049986,0.00582252145318778,0.99871154843977
"ENSG00000136870","7743","ZNF189","protein_coding",0.472157339252812,4.11327298210478,2.87117624475278,0.00582505721649828,0.99871154843977
"ENSG00000239521","352954","CASTOR3","protein_coding",-0.54367921268851,3.14406917698969,-2.87090639959101,0.0058293643013038,0.99871154843977
"ENSG00000186395","3858","KRT10","protein_coding",1.03802964218528,0.818636115433396,2.86580507261271,0.00591134535598142,0.99871154843977
"ENSG00000164985","11168","PSIP1","protein_coding",0.336670681972578,5.99752337090045,2.85238631196372,0.00613211804098237,0.99871154843977
